global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
24442,24444,90635000,PGD Đô Thành,106.6756618,10.7892362,93031000,PGD Phan Đăng Lưu,106.6904371,10.8035891,2.269728371174377,TP. Hồ Chí Minh,245,42,"12 min
5.0 km",5.0,12 min,part/output_part_245/ket_qua_tu_0_den_99.xlsx,original_output,ok,90635000__93031000,90635000__93031000,"10.78924,106.67566__10.80359,106.69044","10.78924,106.67566__10.80359,106.69044",directed_pair_key_by_code,3.9,5.0,,12 min,,2.2029,1.1,1.1,0.2821,WATCH_CHANGED,MEDIUM,MEDIUM,90635000__93031000,batch_03
22338,22340,90135000,PGD Thuận Giao,106.7227778,10.9482778,90233000,PGD Sala,106.7243851,10.769637,19.86475356073738,TP. Hồ Chí Minh,224,38,"1 hr 3 min
31.4 km",31.4,1 hr 3 min,part/output_part_224/ket_qua_tu_0_den_99.xlsx,original_output,ok,90135000__90233000,90135000__90233000,"10.94828,106.72278__10.76964,106.72439","10.76964,106.72439__10.94828,106.72278",directed_pair_key_by_code,24.5,31.4,,1 hr 3 min,,1.5807,6.9,6.9,0.2816,WATCH_CHANGED,MEDIUM,MEDIUM,90135000__90233000,batch_03
20563,20565,88039000,PGD Châu Đức,107.2451534,10.6454008,94000000,CN 10 Thành phố Hồ Chí Minh,106.673082,10.765361,63.91184921022814,TP. Hồ Chí Minh,206,63,"56 min
53.6 km",53.6,56 min,part/output_part_206/ket_qua_tu_0_den_99.xlsx,original_output,ok,88039000__94000000,88039000__94000000,"10.64540,107.24515__10.76536,106.67308","10.64540,107.24515__10.76536,106.67308",directed_pair_key_by_code,74.5,53.6,,56 min,,0.8387,-20.9,20.9,0.2805,WATCH_CHANGED,MEDIUM,MEDIUM,88039000__94000000,batch_03
20040,20042,88032000,PGD Thắng Nhất,107.1119125,10.3980829,92434000,PGD Lương Định Của,106.736647,10.7829335,59.27613634983029,TP. Hồ Chí Minh,201,40,"1 hr 54 min
107 km",107.0,1 hr 54 min,part/output_part_201/ket_qua_tu_0_den_99.xlsx,original_output,ok,88032000__92434000,88032000__92434000,"10.39808,107.11191__10.78293,106.73665","10.39808,107.11191__10.78293,106.73665",directed_pair_key_by_code,83.6,107.0,,1 hr 54 min,,1.8051,23.4,23.4,0.2799,WATCH_CHANGED,MEDIUM,MEDIUM,88032000__92434000,batch_03
20831,20833,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,94633000,PGD Đỗ Xuân Hợp,106.7687958,10.8279369,77.05634343150706,TP. Hồ Chí Minh,209,31,"2 hr 15 min
113 km",113.0,2 hr 15 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,88041000__94633000,88041000__94633000,"10.53842,107.40951__10.82794,106.76880","10.53842,107.40951__10.82794,106.76880",directed_pair_key_by_code,88.3,113.0,,2 hr 15 min,,1.4665,24.7,24.7,0.2797,WATCH_CHANGED,MEDIUM,MEDIUM,88041000__94633000,batch_03
23009,23011,90236000,PGD Đakao,106.6972065,10.7927265,92300000,CN Tây Sài Gòn,106.5953388,10.7457963,12.29053371383402,TP. Hồ Chí Minh,231,9,"29 min
10.6 km",10.6,29 min,part/output_part_231/ket_qua_tu_0_den_99.xlsx,original_output,ok,90236000__92300000,90236000__92300000,"10.79273,106.69721__10.74580,106.59534","10.74580,106.59534__10.79273,106.69721",directed_pair_key_by_code,14.7,10.6,,29 min,,0.8625,-4.1,4.1,0.2789,WATCH_CHANGED,MEDIUM,MEDIUM,90236000__92300000,batch_03
18749,18751,64030000,PGD Lái Thiêu,106.7037247,10.9113847,94436000,PGD Lê Trọng Tấn,106.609662,10.8119453,15.09216987406061,TP. Hồ Chí Minh,188,49,"41 min
25.7 km",25.7,41 min,part/output_part_188/ket_qua_tu_0_den_99.xlsx,original_output,ok,64030000__94436000,64030000__94436000,"10.91138,106.70372__10.81195,106.60966","10.81195,106.60966__10.91138,106.70372",directed_pair_key_by_code,20.1,25.7,,41 min,,1.7029,5.6,5.6,0.2786,WATCH_CHANGED,MEDIUM,MEDIUM,64030000__94436000,batch_03
21857,21859,90130000,PGD An Phú,106.7423901,10.9494629,93200000,CN Chợ Lớn,106.6318675,10.769204,23.39723579084137,TP. Hồ Chí Minh,219,57,"1 hr 3 min
21.5 km",21.5,1 hr 3 min,part/output_part_219/ket_qua_tu_0_den_99.xlsx,original_output,ok,90130000__93200000,90130000__93200000,"10.94946,106.74239__10.76920,106.63187","10.76920,106.63187__10.94946,106.74239",directed_pair_key_by_code,29.8,21.5,,1 hr 3 min,,0.9189,-8.3,8.3,0.2785,WATCH_CHANGED,MEDIUM,MEDIUM,90130000__93200000,batch_03
22533,22535,90136000,PGD Đông Hòa,106.7898486,10.8924574,94530000,PGD Chợ Tân Bình,106.653496,10.7869763,18.9556587283628,TP. Hồ Chí Minh,226,33,"55 min
27.6 km",27.6,55 min,part/output_part_226/ket_qua_tu_0_den_99.xlsx,original_output,ok,90136000__94530000,90136000__94530000,"10.89246,106.78985__10.78698,106.65350","10.78698,106.65350__10.89246,106.78985",directed_pair_key_by_code,21.6,27.6,,55 min,,1.456,6.0,6.0,0.2778,WATCH_CHANGED,MEDIUM,MEDIUM,90136000__94530000,batch_03
22822,22824,90233000,PGD Sala,106.7243851,10.769637,92835000,PGD Cây Trâm,106.6478401,10.8439536,11.75522532868435,TP. Hồ Chí Minh,229,22,"38 min
11.2 km",11.2,38 min,part/output_part_229/ket_qua_tu_0_den_99.xlsx,original_output,ok,90233000__92835000,90233000__92835000,"10.76964,106.72439__10.84395,106.64784","10.76964,106.72439__10.84395,106.64784",directed_pair_key_by_code,15.5,11.2,,38 min,,0.9528,-4.3,4.3,0.2774,WATCH_CHANGED,MEDIUM,MEDIUM,90233000__92835000,batch_03
20668,20670,88040000,PGD Tân Thành,107.05434,10.6022139,92631000,PGD Xóm Củi,106.6567989,10.7444752,46.23041054514587,TP. Hồ Chí Minh,207,68,"1 hr 41 min
75.6 km",75.6,1 hr 41 min,part/output_part_207/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__92631000,88040000__92631000,"10.60221,107.05434__10.74448,106.65680","10.60221,107.05434__10.74448,106.65680",directed_pair_key_by_code,59.2,75.6,,1 hr 41 min,,1.6353,16.4,16.4,0.277,WATCH_CHANGED,MEDIUM,MEDIUM,88040000__92631000,batch_03
22361,22363,90135000,PGD Thuận Giao,106.7227778,10.9482778,90835000,PGD Phan Văn Trị,106.6918736,10.8242225,14.20110552798072,TP. Hồ Chí Minh,224,61,"43 min
24.9 km",24.9,43 min,part/output_part_224/ket_qua_tu_0_den_99.xlsx,original_output,ok,90135000__90835000,90135000__90835000,"10.94828,106.72278__10.82422,106.69187","10.82422,106.69187__10.94828,106.72278",directed_pair_key_by_code,19.5,24.9,,43 min,,1.7534,5.4,5.4,0.2769,WATCH_CHANGED,MEDIUM,MEDIUM,90135000__90835000,batch_03
22137,22139,90133000,PGD An Bình,106.7684689,10.894937,90632000,PGD Vườn Chuối,106.6839927,10.7723266,16.46191461357732,TP. Hồ Chí Minh,222,37,"58 min
29.1 km",29.1,58 min,part/output_part_222/ket_qua_tu_0_den_99.xlsx,original_output,ok,90133000__90632000,90133000__90632000,"10.89494,106.76847__10.77233,106.68399","10.77233,106.68399__10.89494,106.76847",directed_pair_key_by_code,22.8,29.1,,58 min,,1.7677,6.3,6.3,0.2763,WATCH_CHANGED,MEDIUM,MEDIUM,90133000__90632000,batch_03
21429,21431,90039000,PGD An Đông,106.6728395,10.7574677,94731000,PGD METRO,106.7414503,10.8007134,8.904620786976539,TP. Hồ Chí Minh,215,29,"23 min
7.6 km",7.6,23 min,part/output_part_215/ket_qua_tu_0_den_99.xlsx,original_output,ok,90039000__94731000,90039000__94731000,"10.75747,106.67284__10.80071,106.74145","10.75747,106.67284__10.80071,106.74145",directed_pair_key_by_code,10.5,7.6,,23 min,,0.8535,-2.9,2.9,0.2762,WATCH_CHANGED,MEDIUM,MEDIUM,90039000__94731000,batch_03
23750,23752,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,94731000,PGD METRO,106.7414503,10.8007134,2.345214555175347,TP. Hồ Chí Minh,238,50,"13 min
3.7 km",3.7,13 min,part/output_part_238/ket_qua_tu_0_den_99.xlsx,original_output,ok,90334000__94731000,90334000__94731000,"10.79416,106.72104__10.80071,106.74145","10.79416,106.72104__10.80071,106.74145",directed_pair_key_by_code,2.9,3.7,,13 min,,1.5777,0.8,0.8,0.2759,WATCH_CHANGED,MEDIUM,MEDIUM,90334000__94731000,batch_03
23155,23157,90237000,PGD Gò Dầu,106.626816,10.795744,94531000,PGD Hóc Môn,106.5932327,10.8876665,10.85942826575743,TP. Hồ Chí Minh,232,55,"38 min
16.2 km",16.2,38 min,part/output_part_232/ket_qua_tu_0_den_99.xlsx,original_output,ok,90237000__94531000,90237000__94531000,"10.79574,106.62682__10.88767,106.59323","10.79574,106.62682__10.88767,106.59323",directed_pair_key_by_code,12.7,16.2,,38 min,,1.4918,3.5,3.5,0.2756,WATCH_CHANGED,MEDIUM,MEDIUM,90237000__94531000,batch_03
20803,20805,88041000,PGD Xuyên Mộc,107.4095097,10.5384199,93032000,PGD Hưng Phát,106.7146792,10.8009989,81.34634905403087,TP. Hồ Chí Minh,209,3,"1 hr 36 min
67.5 km",67.5,1 hr 36 min,part/output_part_209/ket_qua_tu_0_den_99.xlsx,original_output,ok,88041000__93032000,88041000__93032000,"10.53842,107.40951__10.80100,106.71468","10.53842,107.40951__10.80100,106.71468",directed_pair_key_by_code,93.1,67.5,,1 hr 36 min,,0.8298,-25.6,25.6,0.275,WATCH_CHANGED,MEDIUM,MEDIUM,88041000__93032000,batch_03
18698,18700,64030000,PGD Lái Thiêu,106.7037247,10.9113847,92030000,PGD Hòa Bình,106.6749817,10.7525802,17.93513247622496,TP. Hồ Chí Minh,187,98,"56 min
31.6 km",31.6,56 min,part/output_part_187/ket_qua_tu_0_den_99.xlsx,original_output,ok,64030000__92030000,64030000__92030000,"10.91138,106.70372__10.75258,106.67498","10.75258,106.67498__10.91138,106.70372",directed_pair_key_by_code,24.8,31.6,,56 min,,1.7619,6.8,6.8,0.2742,WATCH_CHANGED,MEDIUM,MEDIUM,64030000__92030000,batch_03
18716,18718,64030000,PGD Lái Thiêu,106.7037247,10.9113847,92600000,CN 8 Thành phố Hồ Chí Minh,106.6653111,10.7423991,19.25302602995806,TP. Hồ Chí Minh,188,16,"52 min
32.1 km",32.1,52 min,part/output_part_188/ket_qua_tu_0_den_99.xlsx,original_output,ok,64030000__92600000,64030000__92600000,"10.91138,106.70372__10.74240,106.66531","10.74240,106.66531__10.91138,106.70372",directed_pair_key_by_code,25.2,32.1,,52 min,,1.6673,6.9,6.9,0.2738,WATCH_CHANGED,MEDIUM,MEDIUM,64030000__92600000,batch_03
18594,18596,64000000,CN Bình Dương,106.6670338,10.982933,93200000,CN Chợ Lớn,106.6318675,10.769204,24.07385672660325,TP. Hồ Chí Minh,186,94,"42 min
23.4 km",23.4,42 min,part/output_part_186/ket_qua_tu_0_den_99.xlsx,original_output,ok,64000000__93200000,64000000__93200000,"10.98293,106.66703__10.76920,106.63187","10.76920,106.63187__10.98293,106.66703",directed_pair_key_by_code,32.2,23.4,,42 min,,0.972,-8.8,8.8,0.2733,WATCH_CHANGED,MEDIUM,MEDIUM,64000000__93200000,batch_03
18689,18691,64030000,PGD Lái Thiêu,106.7037247,10.9113847,91030000,PGD Phú Mỹ Hưng,106.7055348,10.7291804,20.26118627387264,TP. Hồ Chí Minh,187,89,"38 min
20.0 km",20.0,38 min,part/output_part_187/ket_qua_tu_0_den_99.xlsx,original_output,ok,64030000__91030000,64030000__91030000,"10.91138,106.70372__10.72918,106.70553","10.72918,106.70553__10.91138,106.70372",directed_pair_key_by_code,27.5,20.0,,38 min,,0.9871,-7.5,7.5,0.2727,WATCH_CHANGED,MEDIUM,MEDIUM,64030000__91030000,batch_03
23695,23697,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,92300000,CN Tây Sài Gòn,106.5953388,10.7457963,14.74690683916981,TP. Hồ Chí Minh,237,95,"58 min
17.6 km",17.6,58 min,part/output_part_237/ket_qua_tu_0_den_99.xlsx,original_output,ok,90334000__92300000,90334000__92300000,"10.79416,106.72104__10.74580,106.59534","10.74580,106.59534__10.79416,106.72104",directed_pair_key_by_code,24.2,17.6,,58 min,,1.1935,-6.6,6.6,0.2727,WATCH_CHANGED,MEDIUM,MEDIUM,90334000__92300000,batch_03
22870,22872,90235000,PGD Trần Hưng Đạo,106.6935312,10.7656379,90332000,PGD Thảo Điền,106.7360342,10.8052701,6.401163200659873,TP. Hồ Chí Minh,229,70,"22 min
6.7 km",6.7,22 min,part/output_part_229/ket_qua_tu_0_den_99.xlsx,original_output,ok,90235000__90332000,90235000__90332000,"10.76564,106.69353__10.80527,106.73603","10.76564,106.69353__10.80527,106.73603",directed_pair_key_by_code,9.2,6.7,,22 min,,1.0467,-2.5,2.5,0.2717,WATCH_CHANGED,MEDIUM,MEDIUM,90235000__90332000,batch_03
22326,22328,90134000,PGD Đồng An,106.6795064,11.0474348,94633000,PGD Đỗ Xuân Hợp,106.7687958,10.8279369,26.28179571142741,TP. Hồ Chí Minh,224,26,"50 min
24.2 km",24.2,50 min,part/output_part_224/ket_qua_tu_0_den_99.xlsx,original_output,ok,90134000__94633000,90134000__94633000,"11.04743,106.67951__10.82794,106.76880","10.82794,106.76880__11.04743,106.67951",directed_pair_key_by_code,33.2,24.2,,50 min,,0.9208,-9.0,9.0,0.2711,WATCH_CHANGED,MEDIUM,MEDIUM,90134000__94633000,batch_03
18691,18693,64030000,PGD Lái Thiêu,106.7037247,10.9113847,91032000,PGD Hùynh Tấn Phát,106.7368263,10.7145422,22.18449719766128,TP. Hồ Chí Minh,187,91,"39 min
21.0 km",21.0,39 min,part/output_part_187/ket_qua_tu_0_den_99.xlsx,original_output,ok,64030000__91032000,64030000__91032000,"10.91138,106.70372__10.71454,106.73683","10.71454,106.73683__10.91138,106.70372",directed_pair_key_by_code,28.8,21.0,,39 min,,0.9466,-7.8,7.8,0.2708,WATCH_CHANGED,MEDIUM,MEDIUM,64030000__91032000,batch_03
21157,21159,90032000,PGD Trường Sơn,106.6641996,10.8051895,92835000,PGD Cây Trâm,106.6478401,10.8439536,4.66602077325193,TP. Hồ Chí Minh,212,57,"17 min
6.2 km",6.2,17 min,part/output_part_212/ket_qua_tu_0_den_99.xlsx,original_output,ok,90032000__92835000,90032000__92835000,"10.80519,106.66420__10.84395,106.64784","10.80519,106.66420__10.84395,106.64784",directed_pair_key_by_code,8.5,6.2,,17 min,,1.3288,-2.3,2.3,0.2706,WATCH_CHANGED,MEDIUM,MEDIUM,90032000__92835000,batch_03
28030,28032,94433000,PGD Phan Huy Ích,106.6323083,10.828896,94835000,PGD Quang Trung,106.6408893,10.8439372,1.917167640820932,TP. Hồ Chí Minh,281,30,"6 分
2.7 km",2.7,6 分,part/output_part_281/ket_qua_tu_0_den_99.xlsx,original_output,ok,94433000__94835000,94433000__94835000,"10.82890,106.63231__10.84394,106.64089","10.82890,106.63231__10.84394,106.64089",directed_pair_key_by_code,3.7,2.7,,6 分,,1.4083,-1.0,1.0,0.2703,WATCH_CHANGED,MEDIUM,MEDIUM,94433000__94835000,batch_03
26560,26562,92332000,PGD Bình Trị Đông,106.61727,10.7517545,94700000,CN Thủ Đức,106.7575507,10.8576366,19.32304993534847,TP. Hồ Chí Minh,266,60,"44 min
23.5 km",23.5,44 min,part/output_part_266/ket_qua_tu_0_den_99.xlsx,original_output,ok,92332000__94700000,92332000__94700000,"10.75175,106.61727__10.85764,106.75755","10.75175,106.61727__10.85764,106.75755",directed_pair_key_by_code,32.2,23.5,,44 min,,1.2162,-8.7,8.7,0.2702,WATCH_CHANGED,MEDIUM,MEDIUM,92332000__94700000,batch_03
23119,23121,90237000,PGD Gò Dầu,106.626816,10.795744,92600000,CN 8 Thành phố Hồ Chí Minh,106.6653111,10.7423991,7.27101379757337,TP. Hồ Chí Minh,232,19,"22 min
8.4 km",8.4,22 min,part/output_part_232/ket_qua_tu_0_den_99.xlsx,original_output,ok,90237000__92600000,90237000__92600000,"10.79574,106.62682__10.74240,106.66531","10.74240,106.66531__10.79574,106.62682",directed_pair_key_by_code,11.5,8.4,,22 min,,1.1553,-3.1,3.1,0.2696,WATCH_CHANGED,MEDIUM,MEDIUM,90237000__92600000,batch_03
22053,22055,90132000,PGD Thủ Dầu Một,106.6717412,10.9751902,92231000,PGD Chợ Lớn,106.6529332,10.7505148,25.06708356968468,TP. Hồ Chí Minh,221,53,"59 min
24.7 km",24.7,59 min,part/output_part_221/ket_qua_tu_0_den_99.xlsx,original_output,ok,90132000__92231000,90132000__92231000,"10.97519,106.67174__10.75051,106.65293","10.75051,106.65293__10.97519,106.67174",directed_pair_key_by_code,33.8,24.7,,59 min,,0.9854,-9.1,9.1,0.2692,WATCH_CHANGED,MEDIUM,MEDIUM,90132000__92231000,batch_03
27042,27044,92631000,PGD Xóm Củi,106.6567989,10.7444752,94830000,PGD Thuận Hưng,106.6060609,10.8567192,13.65603238651712,TP. Hồ Chí Minh,271,42,"34 min
17.4 km",17.4,34 min,part/output_part_271/ket_qua_tu_0_den_99.xlsx,original_output,ok,92631000__94830000,92631000__94830000,"10.74448,106.65680__10.85672,106.60606","10.74448,106.65680__10.85672,106.60606",directed_pair_key_by_code,23.8,17.4,,34 min,,1.2742,-6.4,6.4,0.2689,WATCH_CHANGED,MEDIUM,MEDIUM,92631000__94830000,batch_03
23581,23583,90333000,PGD Vạn Phúc,106.7136198,10.8438678,91000000,CN Nam Sài Gòn,106.7002387,10.739119,11.73889773168417,TP. Hồ Chí Minh,236,81,"39 min
10.9 km",10.9,39 min,part/output_part_236/ket_qua_tu_0_den_99.xlsx,original_output,ok,90333000__91000000,90333000__91000000,"10.84387,106.71362__10.73912,106.70024","10.73912,106.70024__10.84387,106.71362",directed_pair_key_by_code,14.9,10.9,,39 min,,0.9285,-4.0,4.0,0.2685,WATCH_CHANGED,MEDIUM,MEDIUM,90333000__91000000,batch_03
24011,24013,90433000,PGD Nguyễn Văn Lượng,106.6676389,10.8384167,94233000,PGD Trương Vĩnh Ký,106.6339046,10.7932417,6.229614886584986,TP. Hồ Chí Minh,241,11,"31 min
7.1 km",7.1,31 min,part/output_part_241/ket_qua_tu_0_den_99.xlsx,original_output,ok,90433000__94233000,90433000__94233000,"10.83842,106.66764__10.79324,106.63390","10.79324,106.63390__10.83842,106.66764",directed_pair_key_by_code,9.7,7.1,,31 min,,1.1397,-2.6,2.6,0.268,WATCH_CHANGED,MEDIUM,MEDIUM,90433000__94233000,batch_03
20605,20607,88040000,PGD Tân Thành,107.05434,10.6022139,90131000,PGD Thuận An,106.7161132,10.9005291,49.654301215473,TP. Hồ Chí Minh,207,5,"1 hr 31 min
72.5 km",72.5,1 hr 31 min,part/output_part_207/ket_qua_tu_0_den_99.xlsx,original_output,ok,88040000__90131000,88040000__90131000,"10.60221,107.05434__10.90053,106.71611","10.60221,107.05434__10.90053,106.71611",directed_pair_key_by_code,57.2,72.5,,1 hr 31 min,,1.4601,15.3,15.3,0.2675,WATCH_CHANGED,MEDIUM,MEDIUM,88040000__90131000,batch_03
21818,21820,90130000,PGD An Phú,106.7423901,10.9494629,91034000,PGD Trung Sơn,106.6897068,10.7315771,24.90163381124163,TP. Hồ Chí Minh,219,18,"1 hr 3 min
22.0 km",22.0,1 hr 3 min,part/output_part_219/ket_qua_tu_0_den_99.xlsx,original_output,ok,90130000__91034000,90130000__91034000,"10.94946,106.74239__10.73158,106.68971","10.73158,106.68971__10.94946,106.74239",directed_pair_key_by_code,30.0,22.0,,1 hr 3 min,,0.8835,-8.0,8.0,0.2667,WATCH_CHANGED,MEDIUM,MEDIUM,90130000__91034000,batch_03
18834,18836,64031000,PGD Tân Phước Khánh,106.7169545,11.003797,92000000,CN 5 Thành phố Hồ Chí Minh,106.6738508,10.756692,27.87707686364511,TP. Hồ Chí Minh,189,34,"43 min
24.5 km",24.5,43 min,part/output_part_189/ket_qua_tu_0_den_99.xlsx,original_output,ok,64031000__92000000,64031000__92000000,"11.00380,106.71695__10.75669,106.67385","10.75669,106.67385__11.00380,106.71695",directed_pair_key_by_code,33.4,24.5,,43 min,,0.8789,-8.9,8.9,0.2665,WATCH_CHANGED,MEDIUM,MEDIUM,64031000__92000000,batch_03
18936,18938,64032000,PGD Mỹ Phước,106.6070371,11.1326431,90233000,PGD Sala,106.7243851,10.769637,42.34868136217248,TP. Hồ Chí Minh,190,36,"57 min
39.4 km",39.4,57 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__90233000,64032000__90233000,"11.13264,106.60704__10.76964,106.72439","10.76964,106.72439__11.13264,106.60704",directed_pair_key_by_code,53.7,39.4,,57 min,,0.9304,-14.3,14.3,0.2663,WATCH_CHANGED,MEDIUM,MEDIUM,64032000__90233000,batch_03
22081,22083,90132000,PGD Thủ Dầu Một,106.6717412,10.9751902,93230000,PGD Vĩnh Lộc,106.596,10.8158889,19.54905227742016,TP. Hồ Chí Minh,221,81,"51 min
21.5 km",21.5,51 min,part/output_part_221/ket_qua_tu_0_den_99.xlsx,original_output,ok,90132000__93230000,90132000__93230000,"10.97519,106.67174__10.81589,106.59600","10.81589,106.59600__10.97519,106.67174",directed_pair_key_by_code,29.3,21.5,,51 min,,1.0998,-7.8,7.8,0.2662,WATCH_CHANGED,MEDIUM,MEDIUM,90132000__93230000,batch_03
23577,23579,90333000,PGD Vạn Phúc,106.7136198,10.8438678,90831000,PGD Bến Vân Đồn,106.6936118,10.7582238,9.770723841651009,TP. Hồ Chí Minh,236,77,"35 min
9.4 km",9.4,35 min,part/output_part_236/ket_qua_tu_0_den_99.xlsx,original_output,ok,90333000__90831000,90333000__90831000,"10.84387,106.71362__10.75822,106.69361","10.75822,106.69361__10.84387,106.71362",directed_pair_key_by_code,12.8,9.4,,35 min,,0.9621,-3.4,3.4,0.2656,WATCH_CHANGED,MEDIUM,MEDIUM,90333000__90831000,batch_03
26946,26948,92630000,PGD Hưng Phú,106.6785721,10.7502016,92631000,PGD Xóm Củi,106.6567989,10.7444752,2.462358286712024,TP. Hồ Chí Minh,270,46,"8 min
3.6 km",3.6,8 min,part/output_part_270/ket_qua_tu_0_den_99.xlsx,original_output,ok,92630000__92631000,92630000__92631000,"10.75020,106.67857__10.74448,106.65680","10.74448,106.65680__10.75020,106.67857",directed_pair_key_by_code,4.9,3.6,,8 min,,1.462,-1.3,1.3,0.2653,WATCH_CHANGED,MEDIUM,MEDIUM,92630000__92631000,batch_03
21958,21960,90131000,PGD Thuận An,106.7161132,10.9005291,92636000,PGD LaKai,106.6683425,10.7614071,16.32576617771218,TP. Hồ Chí Minh,220,58,"56 min
25.3 km",25.3,56 min,part/output_part_220/ket_qua_tu_0_den_99.xlsx,original_output,ok,90131000__92636000,90131000__92636000,"10.90053,106.71611__10.76141,106.66834","10.76141,106.66834__10.90053,106.71611",directed_pair_key_by_code,20.0,25.3,,56 min,,1.5497,5.3,5.3,0.265,WATCH_CHANGED,MEDIUM,MEDIUM,90131000__92636000,batch_03
22308,22310,90134000,PGD Đồng An,106.6795064,11.0474348,94200000,CN 11 Thành phố Hồ Chí Minh,106.6474356,10.7568213,32.50396883495974,TP. Hồ Chí Minh,224,8,"1 hr 17 min
31.1 km",31.1,1 hr 17 min,part/output_part_224/ket_qua_tu_0_den_99.xlsx,original_output,ok,90134000__94200000,90134000__94200000,"11.04743,106.67951__10.75682,106.64744","10.75682,106.64744__11.04743,106.67951",directed_pair_key_by_code,42.3,31.1,,1 hr 17 min,,0.9568,-11.2,11.2,0.2648,WATCH_CHANGED,MEDIUM,MEDIUM,90134000__94200000,batch_03
18808,18810,64031000,PGD Tân Phước Khánh,106.7169545,11.003797,90333000,PGD Vạn Phúc,106.7136198,10.8438678,17.78706682190728,TP. Hồ Chí Minh,189,8,"46 min
26.8 km",26.8,46 min,part/output_part_189/ket_qua_tu_0_den_99.xlsx,original_output,ok,64031000__90333000,64031000__90333000,"11.00380,106.71695__10.84387,106.71362","10.84387,106.71362__11.00380,106.71695",directed_pair_key_by_code,21.2,26.8,,46 min,,1.5067,5.6,5.6,0.2642,WATCH_CHANGED,MEDIUM,MEDIUM,64031000__90333000,batch_03
28100,28102,94530000,PGD Chợ Tân Bình,106.653496,10.7869763,94835000,PGD Quang Trung,106.6408893,10.8439372,6.481706999068394,TP. Hồ Chí Minh,282,0,"22 分
11.5 km",11.5,22 分,part/output_part_282/ket_qua_tu_0_den_99.xlsx,original_output,ok,94530000__94835000,94530000__94835000,"10.78698,106.65350__10.84394,106.64089","10.78698,106.65350__10.84394,106.64089",directed_pair_key_by_code,9.1,11.5,,22 分,,1.7742,2.4,2.4,0.2637,WATCH_CHANGED,MEDIUM,MEDIUM,94530000__94835000,batch_03
